can_id,can_nam,spe_id,spe_nam,ele_typ,can_off_sta,can_off_dis,can_off,can_par_aff,exp_amo,exp_dat,agg_amo,sup_opp,pur,pay,file_num,amn_ind,tra_id,ima_num,rec_dat,prev_file_num,dissem_dt
P60007242,"FIORINA, CARLY",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$516.82",01/26/2016,"$244,062.07",Support,Newspaper Advertisement,Herald Publishing Company,1054753,N,F57.4444,201603119009735140,03/11/2016, , 
P60007242,"FIORINA, CARLY",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$819.57",01/26/2016,"$233,887.75",Support,Direct Mail,Christian Printing,1054753,N,F57.4410,201603119009735135,03/11/2016, , 
P60007242,"FIORINA, CARLY",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$1,575.00",01/26/2016,"$260,279.73",Support,Direct Mail,"WildFire Contact, LLC",1054753,N,F57.4474,201603119009735145,03/11/2016, , 
P60007671,"O'MALLEY, MARTIN JOSEPH",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Dem,"$819.57",01/26/2016,"$238,805.17",Support,Direct Mail,Christian Printing,1054753,N,F57.4424,201603119009735137,03/11/2016, , 
P60007671,"O'MALLEY, MARTIN JOSEPH",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Dem,"$1,575.00",01/26/2016,"$250,829.73",Support,Direct Mail,"WildFire Contact, LLC",1054753,N,F57.4462,201603119009735143,03/11/2016, , 
P60008059,"BUSH, JEB",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$516.82",01/26/2016,"$242,511.61",Support,Newspaper Advertisement,Herald Publishing Company,1054753,N,F57.4438,201603119009735139,03/11/2016, , 
P60008059,"BUSH, JEB",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$819.57",01/26/2016,"$231,429.04",Support,Direct Mail,Christian Printing,1054753,N,F57.4404,201603119009735134,03/11/2016, , 
P00003392,"CLINTON, HILLARY RODHAM",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Dem,"$570.40",01/20/2016,"$167,826.10",Support,Newspaper Advertisement,Iowa Farm Bureau Spokesman,1054747,N,F57.4322,201603119009735104,03/11/2016, , 
P20002721,"SANTORUM, RICHARD J.",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$570.40",01/20/2016,"$165,544.50",Support,Newspaper Advertisement,Iowa Farm Bureau Spokesman,1054747,N,F57.4314,201603119009735103,03/11/2016, , 
P40003576,"PAUL, RAND",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$570.40",01/20/2016,"$167,255.70",Oppose,Newspaper Advertisement,Iowa Farm Bureau Spokesman,1054747,N,F57.4320,201603119009735104,03/11/2016, , 
P60003670,"KASICH, JOHN R",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$570.40",01/20/2016,"$164,403.70",Support,Newspaper Advertisement,Iowa Farm Bureau Spokesman,1054747,N,F57.4310,201603119009735102,03/11/2016, , 
P60005915,"CARSON, BENJAMIN S SR MD",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$570.40",01/20/2016,"$162,122.10",Support,Newspaper Advertisement,Iowa Farm Bureau Spokesman,1054747,N,F57.4302,201603119009735101,03/11/2016, , 
P60006111,"CRUZ, RAFAEL EDWARD 'TED'",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$570.40",01/20/2016,"$166,685.30",Oppose,Newspaper Advertisement,Iowa Farm Bureau Spokesman,1054747,N,F57.4318,201603119009735104,03/11/2016, , 
P60006111,"CRUZ, RAFAEL EDWARD 'TED'",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$9,000.00",01/21/2016,"$177,966.90",Oppose,Direct Mail,"WildFire Contact, LLC",1054747,N,F57.4295,201603119009735105,03/11/2016, , 
P60006111,"CRUZ, RAFAEL EDWARD 'TED'",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$9,000.00",01/21/2016,"$186,966.90",Oppose,Direct Mail,"WildFire Contact, LLC",1054747,N,F57.4297,201603119009735106,03/11/2016, , 
P60006723,"RUBIO, MARCO",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$570.40",01/20/2016,"$164,974.10",Support,Newspaper Advertisement,Iowa Farm Bureau Spokesman,1054747,N,F57.4312,201603119009735103,03/11/2016, , 
P60007168,"SANDERS, BERNARD",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Dem,"$570.40",01/20/2016,"$168,396.50",Support,Newspaper Advertisement,Iowa Farm Bureau Spokesman,1054747,N,F57.4324,201603119009735105,03/11/2016, , 
P60007242,"FIORINA, CARLY",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$570.40",01/20/2016,"$163,262.90",Support,Newspaper Advertisement,Iowa Farm Bureau Spokesman,1054747,N,F57.4306,201603119009735102,03/11/2016, , 
P60007671,"O'MALLEY, MARTIN JOSEPH",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Dem,"$570.40",01/20/2016,"$168,966.90",Support,Newspaper Advertisement,Iowa Farm Bureau Spokesman,1054747,N,F57.4326,201603119009735105,03/11/2016, , 
P60008059,"BUSH, JEB",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$570.40",01/20/2016,"$161,551.70",Support,Newspaper Advertisement,Iowa Farm Bureau Spokesman,1054747,N,F57.4300,201603119009735101,03/11/2016, , 
P60008521,"CHRISTIE, CHRISTOPHER J",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$570.40",01/20/2016,"$162,692.50",Support,Newspaper Advertisement,Iowa Farm Bureau Spokesman,1054747,N,F57.4304,201603119009735101,03/11/2016, , 
P80001571,"TRUMP, DONALD J",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$570.40",01/20/2016,"$166,114.90",Support,Newspaper Advertisement,Iowa Farm Bureau Spokesman,1054747,N,F57.4316,201603119009735103,03/11/2016, , 
P80003478,"HUCKABEE, MIKE",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$570.40",01/20/2016,"$163,833.30",Support,Newspaper Advertisement,Iowa Farm Bureau Spokesman,1054747,N,F57.4308,201603119009735102,03/11/2016, , 
P00003392,"CLINTON, HILLARY RODHAM",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Dem,"$2,708.84",01/22/2016,"$204,232.65",Support,Direct Mail,"WildFire Contact, LLC",1054748,N,F57.4357,201603119009735112,03/11/2016, , 
P20002721,"SANTORUM, RICHARD J.",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$975.55",01/22/2016,"$196,863.85",Support,DIrect Mail,"WildFire Contact, LLC",1054748,N,F57.4348,201603119009735111,03/11/2016, , 
P40003576,"PAUL, RAND",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$975.56",01/22/2016,"$198,814.97",Oppose,Direct Mail,"WildFire Contact, LLC",1054748,N,F57.4352,201603119009735111,03/11/2016, , 
P60003670,"KASICH, JOHN R",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$975.55",01/22/2016,"$194,912.75",Support,Direct Mail,"WildFire Contact, LLC",1054748,N,F57.4344,201603119009735110,03/11/2016, , 
P60005915,"CARSON, BENJAMIN S SR MD",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$975.55",01/22/2016,"$191,010.55",Support,Direct Mail,"WildFire Contact, LLC",1054748,N,F57.4336,201603119009735109,03/11/2016, , 
P60006111,"CRUZ, RAFAEL EDWARD 'TED'",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$975.55",01/22/2016,"$189,059.45",Oppose,Direct Mail,"WildFire Contact, LLC",1054748,N,F57.4332,201603119009735108,03/11/2016, , 
P60006111,"CRUZ, RAFAEL EDWARD 'TED'",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$1,117.00",01/22/2016,"$188,083.90",Oppose,Vehicle Wrap,Sign Pro,1054748,N,F57.4330,201603119009735108,03/11/2016, , 
P60006723,"RUBIO, MARCO",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$975.55",01/22/2016,"$195,888.30",Support,Direct Mail,"WildFire Contact, LLC",1054748,N,F57.4346,201603119009735110,03/11/2016, , 
P60007168,"SANDERS, BERNARD",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Dem,"$2,708.85",01/22/2016,"$206,941.50",Support,Direct Mail,"WildFire Contact, LLC",1054748,N,F57.4359,201603119009735112,03/11/2016, , 
P60007242,"FIORINA, CARLY",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$975.55",01/22/2016,"$192,961.65",Support,Direct Mail,"WildFire Contact, LLC",1054748,N,F57.4340,201603119009735109,03/11/2016, , 
P60007671,"O'MALLEY, MARTIN JOSEPH",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Dem,"$2,708.84",01/22/2016,"$201,523.81",Support,Direct Mail,"WildFire Contact, LLC",1054748,N,F57.4355,201603119009735112,03/11/2016, , 
P60008059,"BUSH, JEB",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$975.55",01/22/2016,"$190,035.00",Support,Direct Mail,"WildFire Contact, LLC",1054748,N,F57.4334,201603119009735108,03/11/2016, , 
P60008521,"CHRISTIE, CHRISTOPHER J",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$975.55",01/22/2016,"$191,986.10",Support,Direct Mail,"WildFire Contact, LLC",1054748,N,F57.4338,201603119009735109,03/11/2016, , 
P80001571,"TRUMP, DONALD J",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$975.56",01/22/2016,"$197,839.41",Support,Direct Mail,"WildFire Contact, LLC",1054748,N,F57.4350,201603119009735111,03/11/2016, , 
P80003478,"HUCKABEE, MIKE",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$975.55",01/22/2016,"$193,937.20",Support,Direct Mail,"WildFire Contact, LLC",1054748,N,F57.4342,201603119009735110,03/11/2016, , 
P00003392,"CLINTON, HILLARY RODHAM",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Dem,"$271.42",01/23/2016,"$210,741.50",Support,Newspaper Advertisement,Iowa Farner Today,1054750,N,F57.4389,201603119009735125,03/11/2016, , 
P20002721,"SANTORUM, RICHARD J.",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$271.43",01/23/2016,"$209,655.80",Support,Newspaper Advertisement,Iowa Farner Today,1054750,N,F57.4381,201603119009735124,03/11/2016, , 
P40003576,"PAUL, RAND",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$271.43",01/23/2016,"$207,484.36",Oppose,Newspaper Advertisement,Iowa Farner Today,1054750,N,F57.4365,201603119009735121,03/11/2016, , 
P60003670,"KASICH, JOHN R",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$271.43",01/23/2016,"$209,112.94",Support,Newspaper Advertisement,Iowa Farner Today,1054750,N,F57.4377,201603119009735123,03/11/2016, , 
P60005915,"CARSON, BENJAMIN S SR MD",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$271.43",01/23/2016,"$208,027.22",Support,Newspaper Advertisement,Iowa Farner Today,1054750,N,F57.4369,201603119009735122,03/11/2016, , 
P60006111,"CRUZ, RAFAEL EDWARD 'TED'",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$271.43",01/23/2016,"$207,212.93",Oppose,Newspaper Advertisement,Iowa Farner Today,1054750,N,F57.4363,201603119009735121,03/11/2016, , 
P60008059,"BUSH, JEB",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$1,575.00",01/26/2016,"$255,554.73",Support,Direct Mail,"WildFire Contact, LLC",1054753,N,F57.4468,201603119009735144,03/11/2016, , 
P60008521,"CHRISTIE, CHRISTOPHER J",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$516.82",01/26/2016,"$243,545.25",Support,Newspaper Advertisement,Herald Publishing Company,1054753,N,F57.4442,201603119009735140,03/11/2016, , 
P60008521,"CHRISTIE, CHRISTOPHER J",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$819.57",01/26/2016,"$233,068.18",Support,Direct Mail,Christian Printing,1054753,N,F57.4408,201603119009735135,03/11/2016, , 
P60008521,"CHRISTIE, CHRISTOPHER J",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$1,575.00",01/26/2016,"$258,704.73",Support,Direct Mail,"WildFire Contact, LLC",1054753,N,F57.4472,201603119009735145,03/11/2016, , 
P80001571,"TRUMP, DONALD J",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$516.82",01/26/2016,"$246,646.17",Support,Newspaper Advertisement,Herald Publishing Company,1054753,N,F57.4454,201603119009735142,03/11/2016, , 
P80001571,"TRUMP, DONALD J",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$819.57",01/26/2016,"$237,985.60",Support,Direct Mail,Christian Printing,1054753,N,F57.4420,201603119009735137,03/11/2016, , 
P80001571,"TRUMP, DONALD J",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$1,575.00",01/26/2016,"$268,154.73",Support,Direct Mail,"WildFire Contact, LLC",1054753,N,F57.4484,201603119009735147,03/11/2016, , 
P80003478,"HUCKABEE, MIKE",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$516.82",01/26/2016,"$244,578.89",Support,Newspaper Advertisement,Herald Publishing Company,1054753,N,F57.4446,201603119009735141,03/11/2016, , 
P80003478,"HUCKABEE, MIKE",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$819.57",01/26/2016,"$234,707.32",Support,Direct Mail,Christian Printing,1054753,N,F57.4412,201603119009735136,03/11/2016, , 
P80003478,"HUCKABEE, MIKE",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$1,575.00",01/26/2016,"$261,854.73",Support,Direct Mail,"WildFire Contact, LLC",1054753,N,F57.4476,201603119009735146,03/11/2016, , 
P60006111,"CRUZ, RAFAEL EDWARD 'TED'",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$9,000.00",01/27/2016,"$278,729.73",Oppose,Direct Mail,"WildFire Contact, LLC",1054754,N,F57.4489,201603119009735149,03/11/2016, , 
P60006111,"CRUZ, RAFAEL EDWARD 'TED'",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$9,000.00",01/27/2016,"$287,729.73",Oppose,Direct Mail,"WildFire Contact, LLC",1054754,N,F57.4491,201603119009735149,03/11/2016, , 
P60006111,"CRUZ, RAFAEL EDWARD 'TED'",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$10,000.00",01/27/2016,"$297,729.73",Oppose,Radio Ad,Mittera Creative,1054754,N,F57.4494,201603119009735149,03/11/2016, , 
P60006723,"RUBIO, MARCO",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$271.43",01/23/2016,"$209,384.37",Support,Newspaper Advertisement,Iowa Farner Today,1054750,N,F57.4379,201603119009735123,03/11/2016, , 
P60007168,"SANDERS, BERNARD",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Dem,"$271.43",01/23/2016,"$210,198.66",Support,Newspaper Advertisement,Iowa Farner Today,1054750,N,F57.4385,201603119009735124,03/11/2016, , 
P60007242,"FIORINA, CARLY",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$271.43",01/23/2016,"$208,570.08",Support,Newspaper Advertisement,Iowa Farner Today,1054750,N,F57.4373,201603119009735122,03/11/2016, , 
P60007671,"O'MALLEY, MARTIN JOSEPH",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Dem,"$271.42",01/23/2016,"$210,470.08",Support,Newspaper Advertisement,Iowa Farner Today,1054750,N,F57.4387,201603119009735125,03/11/2016, , 
P60008059,"BUSH, JEB",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$271.43",01/23/2016,"$207,755.79",Support,Newspaper Advertisement,Iowa Farner Today,1054750,N,F57.4367,201603119009735121,03/11/2016, , 
P60008521,"CHRISTIE, CHRISTOPHER J",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$271.43",01/23/2016,"$208,298.65",Support,Newspaper Advertisement,Iowa Farner Today,1054750,N,F57.4371,201603119009735122,03/11/2016, , 
P80001571,"TRUMP, DONALD J",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$271.43",01/23/2016,"$209,927.23",Support,Newspaper Advertisement,Iowa Farner Today,1054750,N,F57.4383,201603119009735124,03/11/2016, , 
P80003478,"HUCKABEE, MIKE",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$271.43",01/23/2016,"$208,841.51",Support,Newspaper Advertisement,Iowa Farner Today,1054750,N,F57.4375,201603119009735123,03/11/2016, , 
P60006111,"CRUZ, RAFAEL EDWARD 'TED'",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$228.83",01/25/2016,"$228,970.33",Oppose,Robo Calls,"WildFire Contact, LLC",1054751,N,F57.4396,201603119009735127,03/11/2016, , 
P60006111,"CRUZ, RAFAEL EDWARD 'TED'",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$9,000.00",01/25/2016,"$219,741.50",Oppose,Literature,"WildFire Contact, LLC",1054751,N,F57.4392,201603119009735127,03/11/2016, , 
P60006111,"CRUZ, RAFAEL EDWARD 'TED'",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$9,000.00",01/25/2016,"$228,741.50",Oppose,Literature,"WildFire Contact, LLC",1054751,N,F57.4394,201603119009735127,03/11/2016, , 
P00003392,"CLINTON, HILLARY RODHAM",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Dem,"$516.82",01/26/2016,"$240,961.15",Support,Newspaper Advertisement,Herald Publishing Company,1054753,N,F57.4432,201603119009735138,03/11/2016, , 
P00003392,"CLINTON, HILLARY RODHAM",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Dem,"$819.58",01/26/2016,"$239,624.75",Support,Direct Mail,Christian Printing,1054753,N,F57.4426,201603119009735138,03/11/2016, , 
P00003392,"CLINTON, HILLARY RODHAM",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Dem,"$1,575.00",01/26/2016,"$249,254.73",Support,Direct Mail,"WildFire Contact, LLC",1054753,N,F57.4460,201603119009735143,03/11/2016, , 
P20002721,"SANTORUM, RICHARD J.",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$516.82",01/26/2016,"$246,129.35",Support,Newspaper Advertisement,Herald Publishing Company,1054753,N,F57.4452,201603119009735142,03/11/2016, , 
P20002721,"SANTORUM, RICHARD J.",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$819.57",01/26/2016,"$237,166.03",Support,Direct Mail,Christian Printing,1054753,N,F57.4418,201603119009735137,03/11/2016, , 
P20002721,"SANTORUM, RICHARD J.",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$1,575.00",01/26/2016,"$266,579.73",Support,Direct Mail,"WildFire Contact, LLC",1054753,N,F57.4482,201603119009735147,03/11/2016, , 
P40003576,"PAUL, RAND",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$516.82",01/26/2016,"$241,994.79",Oppose,Newspaper Advertisement,Herald Publishing Company,1054753,N,F57.4436,201603119009735139,03/11/2016, , 
P40003576,"PAUL, RAND",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$819.57",01/26/2016,"$230,609.47",Oppose,Direct Mail,Christian Printing,1054753,N,F57.4402,201603119009735134,03/11/2016, , 
P40003576,"PAUL, RAND",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$1,575.00",01/26/2016,"$269,729.73",Oppose,Direct Mail,"WildFire Contact, LLC",1054753,N,F57.4486,201603119009735147,03/11/2016, , 
P60003670,"KASICH, JOHN R",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$516.82",01/26/2016,"$245,095.71",Support,Newspaper Advertisement,Herald Publishing Company,1054753,N,F57.4448,201603119009735141,03/11/2016, , 
P60003670,"KASICH, JOHN R",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$819.57",01/26/2016,"$235,526.89",Support,Direct Mail,Christian Printing,1054753,N,F57.4414,201603119009735136,03/11/2016, , 
P60003670,"KASICH, JOHN R",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$1,575.00",01/26/2016,"$263,429.73",Support,Direct Mail,"WildFire Contact, LLC",1054753,N,F57.4478,201603119009735146,03/11/2016, , 
P60005915,"CARSON, BENJAMIN S SR MD",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$516.82",01/26/2016,"$243,028.43",Support,Newspaper Advertisement,Herald Publishing Company,1054753,N,F57.4440,201603119009735140,03/11/2016, , 
P60005915,"CARSON, BENJAMIN S SR MD",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$819.57",01/26/2016,"$232,248.61",Support,Direct Mail,Christian Printing,1054753,N,F57.4406,201603119009735135,03/11/2016, , 
P60005915,"CARSON, BENJAMIN S SR MD",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$1,575.00",01/26/2016,"$257,129.73",Support,Direct Mail,"WildFire Contact, LLC",1054753,N,F57.4470,201603119009735145,03/11/2016, , 
P60006111,"CRUZ, RAFAEL EDWARD 'TED'",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$516.82",01/26/2016,"$241,477.97",Oppose,Newspaper Advertisement,Herald Publishing Company,1054753,N,F57.4434,201603119009735139,03/11/2016, , 
P60006111,"CRUZ, RAFAEL EDWARD 'TED'",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$819.57",01/26/2016,"$229,789.90",Oppose,Direct Mail,Christian Printing,1054753,N,F57.4400,201603119009735134,03/11/2016, , 
P60006111,"CRUZ, RAFAEL EDWARD 'TED'",C90015678,AMERICA'S RENEWABLE FUTURE INC,P,IA,00,P,Rep,"$1,575.00",01/26/2016,"$253,979.73",Oppose,Direct Mail,"WildFire Contact, LLC",1054753,N,F57.4466,201603119009735144,03/11/2016, , 
 ,"Gene, Green",C00196246,AMERICAN ACADEMY OF OPHTHALMOLOGY INC POLITICAL COMMITTEE (OPHTHPAC),P,TX,29,H, ,"$13,348.93", ,"$13,348.93",Support,Mailing,"Mammen Group, Inc",1052131,N,WFT20161251059-1,201602259009622877,02/25/2016, ,02/24/2016
P00003392,"CLINTON, HILLARY RODHAM",C90011172,AMERICAN FEDERATION OF STATE COUNTY AND MUNICIPAL EMPLOYEES AFL-CIO,P,IA,00,P,Dem,"$776.37",12/16/2015,"$79,999.21",Support,T-SHIRTS,AMERICAN UNIONS EMBROIDERY AND SCREEN PRINTING INC.,1036594,N,F57.000001,201512189004313249,12/18/2015, , 
P00003392,"CLINTON, HILLARY RODHAM",C90011172,AMERICAN FEDERATION OF STATE COUNTY AND MUNICIPAL EMPLOYEES AFL-CIO,P,IA,00,P,Dem,"$676.43",12/01/2015,"$79,222.84",Support,PEEL OFF STICKERS,LOGOMOTION INC.,1035435,N,F57.000001,201512119004173096,12/11/2015, , 
P00003392,"CLINTON, HILLARY RODHAM",C90011172,AMERICAN FEDERATION OF STATE COUNTY AND MUNICIPAL EMPLOYEES AFL-CIO,P,IA,00,P,Dem,"$3,387.98",12/02/2015,"$79,222.84",Support,PLACARDS,GARNER PRINTING,1035435,N,F57.000002,201512119004173096,12/11/2015, , 
P00003392,"CLINTON, HILLARY RODHAM",C90011172,AMERICAN FEDERATION OF STATE COUNTY AND MUNICIPAL EMPLOYEES AFL-CIO,P,IA,00,P,Dem,"$75,158.43",12/09/2015,"$79,222.84",Support,T-SHIRTS,AMERICAN UNIONS EMBROIDERY AND SCREEN PRINTING INC.,1035435,N,F57.000003,201512119004173096,12/11/2015, , 
P00003392,"CLINTON, HILLARY RODHAM",C90011172,AMERICAN FEDERATION OF STATE COUNTY AND MUNICIPAL EMPLOYEES AFL-CIO,P,FL,00,P,Dem,"$79.80",02/25/2016,"$99,025.24",Support,T-SHIRTS,AMERICAN UNIONS EMBROIDERY AND SCREEN,1057209,N,F57.000002,201603249011957729,03/24/2016, , 
P00003392,"CLINTON, HILLARY RODHAM",C90011172,AMERICAN FEDERATION OF STATE COUNTY AND MUNICIPAL EMPLOYEES AFL-CIO,P,HI,00,P,Dem,"$254.43",03/24/2016,"$99,025.24",Support,T-SHIRTS,AMERICAN UNIONS EMBROIDERY AND SCREEN,1057209,N,F57.000004,201603249011957730,03/24/2016, , 
P00003392,"CLINTON, HILLARY RODHAM",C90011172,AMERICAN FEDERATION OF STATE COUNTY AND MUNICIPAL EMPLOYEES AFL-CIO,P,NV,00,P,Dem,"$380.70",02/18/2016,"$99,025.24",Support,BANNERS,CRYSTAL PRESS,1057209,N,F57.000001,201603249011957729,03/24/2016, , 
P00003392,"CLINTON, HILLARY RODHAM",C90011172,AMERICAN FEDERATION OF STATE COUNTY AND MUNICIPAL EMPLOYEES AFL-CIO,P,IA,00,P,Dem,"$11,355.40",01/06/2016,"$91,354.61",Support,HEADBANDS,I WORK & PLAY - PRO LINES INC,1038562,N,F57.000001,201601089004444055,01/08/2016, , 
P00003392,"CLINTON, HILLARY RODHAM",C90011172,AMERICAN FEDERATION OF STATE COUNTY AND MUNICIPAL EMPLOYEES AFL-CIO,P,IA,00,P,Dem,"$461.27",01/15/2016,"$97,822.72",Support,T-SHIRTS,AMERICAN UNIONS EMBROIDERY AND SCREEN PRINTING INC.,1047906,N,F57.000003,201602039008436993,02/03/2016, , 
P00003392,"CLINTON, HILLARY RODHAM",C90011172,AMERICAN FEDERATION OF STATE COUNTY AND MUNICIPAL EMPLOYEES AFL-CIO,P,IA,00,P,Dem,"$408.10",01/09/2016,"$97,822.72",Support,BANNERS,GARNER PRINTING,1047906,N,F57.000001,201602039008436993,02/03/2016, , 
P00003392,"CLINTON, HILLARY RODHAM",C90011172,AMERICAN FEDERATION OF STATE COUNTY AND MUNICIPAL EMPLOYEES AFL-CIO,P,IA,00,P,Dem,"$65.34",01/29/2016,"$97,822.72",Support,T-SHIRTS,AMERICAN UNIONS EMBROIDERY AND SCREEN,1047906,N,F57.000004,201602039008436994,02/03/2016, , 
